object_id,bike_route,street_nam,bikeway_ty,subtype,status,street_seg,overall_di,bikeway_di,vehicle_di,speed_limi,surface_ty,aaa_networ,aaa_segmen,w_n_bound_,e_s_bound_,snow_remov,segment_le,year_of_co,constructi,upgrade_ye,notes,OID_1,object_i_1,ID_DATAENT,ID_ROUTE,CHECK_FLAG,EXCL_FLAG,EXCL_REAS,ENTRY_ORDE,ADJ_ROUTE,FROM_STR,ORIG_ROUTE,ORIG_STREE,ROUTE_NAME,STRT_NAME,TO_STR,ATR_AAA_N0,ATR_AAA_S0,ATR_BIKEW0,ATR_ES_BO0,ATR_ORIG_0,ATR_OVERA0,ATR_SEGME0,ATR_SEGME1,ATR_SNOW_0,ATR_SPEED0,ATR_STATUS,ATR_SUBTY0,ATR_SURFA0,ATR_TYPE_0,ATR_TYPE_1,ATR_VEHIC0,ATR_WN_BOU,INST_COMM,INST_DT_M,INST_TMIN,INST_TYPE,INST_DATE,INST_YR,UPGR1_COMM,UPGR1_DT_M,UPGR1_TMIN,UPGR1_TYPE,UPGR1_DATE,UPGR1_YR,UPGR2_COMM,UPGR2_DT_M,UPGR2_TMIN,UPGR2_TYPE,UPGR2_DATE,UPGR2_YR,GEN_COMM,NOTES_ORIG,GEO_POINT,GEOJSON_G,GEOJSON_I,POST2019,MAPS_URL,geometry_crs,geometry
297825,Dunsmuir,Dunsmuir Viaduct,Protected Bike Lanes,SL,Active,Arterial,EW,BD,OW,50,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,0,168.15271096772006,paint to protected 2010,2010,,2254,297825,12,VAN-R02,N,N,,23,Y,,Dunsmuir,Dunsmuir Viaduct,Dunsmuir,Dunsmuir Viaduct,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,168.152711,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,PL,PL,"June, 2006",2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,PBL,PBL-2,10-Jun,2010,,,,,,0,,,"49.27754059280922, -123.10097157277191","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.09981699637883, 49.277563751670975], [-123.09988550762156, 49.277564975180674], [-123.10001481553233, 49.27756727313913], [-123.10041898043218, 49.277559940541956], [-123.100571","{ ""type"": ""LineString"", ""coordinates"": [[-123.09981699637883, 49.277563751670975], [-123.09988550762156, 49.277564975180674], [-123.10001481553233, 49.27756727313913], [-123.10041898043218, 49.277559940541956], [-123.10057121467153, 49.277557170753525],",0,https://www.google.com/maps/place/49.27754059280922 -123.10097157277191,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0998 49.27756, -123.0999 49.27756, -123.1 49.27757, -123.1004 49.27756, -123.1006 49.27756, -123.1007 49.27755, -123.1012 49.27754, -123.1014 49.27753, -123.1016 49.27752, -123.1017 49.27751, -123.1021 49.2775)"
297836,Sunrise,Earles,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,21.38467323901998,year const date-unknown source,,,2255,297836,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0488 49.23263, -123.0488 49.23244)"
297840,Sunrise,Vivian Drive,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,46.66192123091998,year const- unknown source,,,2256,297840,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0531 49.21426, -123.0535 49.21392)"
297843,Sunrise,Elliott,Local Street,,Active,Collector,NS,2W,2W,50,Paved,NO,NO,Local Street,Local Street,Yes,0,267.61209427691998,year const- unknown source,,,2257,297843,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0554 49.2102, -123.0554 49.21017, -123.0554 49.21015, -123.0554 49.2101, -123.0554 49.21003, -123.0554 49.20996, -123.0554 49.20989, -123.0554 49.20982, -123.0554 49.20982, -123.0555 49.20975, -123.0555 49.20968, -123.0555 49.20961, -123.0555 49.20954, -123.0556 49.20948, -123.0556 49.20944, -123.0556 49.20941, -123.0556 49.20934, -123.0556 49.20934, -123.0556 49.20932, -123.0557 49.20927, -123.0557 49.2092, -123.0557 49.20914, -123.0558 49.20907, -123.0558 49.20907, -123.0558 49.209, -123.0558 49.209, -123.0559 49.20894, -123.0559 49.20887, -123.056 49.20881, -123.056 49.20875, -123.056 49.20873, -123.056 49.20868, -123.0561 49.20862, -123.0562 49.20856, -123.0562 49.20856, -123.0562 49.2085, -123.0562 49.20848, -123.0563 49.20844, -123.0563 49.20841, -123.0563 49.20837, -123.0564 49.20832, -123.0564 49.20832, -123.0564 49.20826, -123.0564 49.20825, -123.0565 49.20824, -123.0565 49.20823, -123.0565 49.20822, -123.0565 49.2082, -123.0565 49.2082, -123.0565 49.20818, -123.0565 49.20815, -123.0566 49.20813, -123.0566 49.20812, -123.0566 49.20811, -123.0566 49.20809, -123.0566 49.20808, -123.0566 49.20806, -123.0566 49.20804, -123.0566 49.20802, -123.0567 49.20801, -123.0567 49.20799, -123.0567 49.20798, -123.0567 49.20798)"
297845,SW Marine,SW Marine Drive,Painted Lanes,PBT,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Protected Bike Lanes,Painted Lanes,Yes,0,49.48413843162016,painted as of Oct 2016,,,2258,297845,656,VAN-R05,City Miscategorization,N,,94,Y,Install from Barnard St.,SW Marine,SW Marine Drive,SW Marine,SW Marine Drive,Install to Aldera St,NO,NO,2W,Painted Lanes,Painted Lanes,EW,49.48413843,Arterial,Yes,50,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Protected Bike Lanes,"Contrary to city declaration of bikeway type, this section is also PBL-1 / SSNDL, installed same time as adjascent segment: https://www.google.com/maps/@49.2085733,-123.1451252,3a,75y,104.96h,82.4t/data=!3m7!1e1!3m5!1sky_oNO9AqfASrn25OtdGWA!2e0!5s2016100",ORIG,PBL,PBL-1 / SSNDL,16-Oct,2016,,,,,,0,,,,,,0,,,"49.20859880853564, -123.1448084375924","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.14446882545394, 49.20859397008112], [-123.14447501491645, 49.20859406038827], [-123.14514804976173, 49.20860364484517]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.14446882545394, 49.20859397008112], [-123.14447501491645, 49.20859406038827], [-123.14514804976173, 49.20860364484517]] }",0,https://www.google.com/maps/place/49.20859880853564 -123.1448084375924,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1445 49.20859, -123.1445 49.20859, -123.1451 49.2086)"
297849,Stanley Park Causeway,Stanley Park Causeway,Protected Bike Lanes,R,Active,Arterial,NS,2W,2W,60,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,2148.81289405491990,1990-on sidewalk. 2016- protected fence,2016,,2259,297849,643,VAN-R62,Check - PCM,N,,679,Y,Install from Lost Lagoon,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Install to beginning of Lions gate brg,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,2148.812894,Arterial,No,60,Active,R,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"Mixed pedestrian, shared sidewalk, both sides: https://www.google.com/maps/@49.3117987,-123.1418692,3a,64.1y,176.04h,85.24t/data=!3m7!1e1!3m5!1sBen_J_gXgds4nJk1ELwg-g!2e0!5s20070901T000000!7i3328!8i1664 .",N,None,PCM-1,,1990,"One way PBL going south, PCM-1 going North: https://www.google.com/maps/@49.3117271,-123.1420363,3a,47.8y,268.31h,88.11t/data=!3m6!1e1!3m4!1sO14Q-2mZqRoN11rr4UmWxQ!2e0!7i16384!8i8192 Complete February 29, 2016: https://stanleyparkecology.ca/2016/03/10/va",,PBL,PBL-1 + PCM-1,16-Feb,2016,,,,,,0,,,"49.30533208259423, -123.14266146675102","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13968577341139, 49.3142793319125], [-123.14009090240194, 49.31383763137886], [-123.14030025192847, 49.31360950471447], [-123.14036867861554, 49.313534940154895], [-123.140625617","{ ""type"": ""LineString"", ""coordinates"": [[-123.13968577341139, 49.3142793319125], [-123.14009090240194, 49.31383763137886], [-123.14030025192847, 49.31360950471447], [-123.14036867861554, 49.313534940154895], [-123.14062561797417, 49.31325480820196], [-12",0,https://www.google.com/maps/place/49.30533208259423 -123.14266146675102,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1397 49.31428, -123.1401 49.31384, -123.1403 49.31361, -123.1404 49.31353, -123.1406 49.31325, -123.1407 49.31323, -123.1407 49.31319, -123.1407 49.31319, -123.1407 49.31314, -123.1412 49.31254, -123.1425 49.31115, -123.1425 49.31111, -123.1425 49.3111, -123.1426 49.31107, -123.1427 49.31096, -123.1432 49.31037, -123.1434 49.31016, -123.1436 49.3099, -123.1436 49.30984, -123.1436 49.30979, -123.1437 49.30971, -123.1438 49.30954, -123.1439 49.30933, -123.144 49.30927, -123.1441 49.30908, -123.1443 49.30875, -123.1444 49.3085, -123.1446 49.30812, -123.1447 49.30784, -123.1449 49.30748, -123.145 49.30719, -123.145 49.30692, -123.1451 49.30669, -123.1452 49.30622, -123.1452 49.30615, -123.1452 49.30612, -123.1452 49.30601, -123.1452 49.30578, -123.1453 49.30552, -123.1453 49.30533, -123.1453 49.30511, -123.1453 49.30466, -123.1452 49.30444, -123.1452 49.30422, -123.1452 49.30409, -123.1452 49.304, -123.1452 49.30388, -123.1451 49.30376, -123.1451 49.30375, -123.1451 49.30375, -123.1451 49.30355, -123.145 49.30346, -123.145 49.30337, -123.145 49.30324, -123.1448 49.3029, -123.1446 49.30248, -123.1445 49.30237, -123.1445 49.30227, -123.1443 49.30207, -123.1442 49.30187, -123.144 49.30167, -123.1438 49.30148, -123.1438 49.30139, -123.1437 49.30128, -123.1435 49.30115, -123.1435 49.3011, -123.1435 49.3011, -123.1433 49.30091, -123.1431 49.30073, -123.1429 49.30056, -123.1429 49.30056, -123.1426 49.30038, -123.1417 49.29972, -123.1417 49.29972, -123.1404 49.29905, -123.1404 49.29905, -123.1394 49.29859, -123.1391 49.29852, -123.1389 49.29844, -123.1389 49.29844, -123.1387 49.29839, -123.1386 49.29836, -123.1384 49.29827, -123.1382 49.29818, -123.1376 49.29791)"
297853,22nd Ave,E 22nd Ave,Shared Lanes,,Active,Collector,EW,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,43.86994264412009,Paint,,,2260,297853,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0377 49.2506, -123.0371 49.2506)"
297855,22nd Ave,E 22nd Ave,Shared Lanes,,Active,Collector,EW,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,166.55625514212009,Paint,,,2261,297855,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0285 49.25063, -123.0262 49.25066)"
297856,Homer,Homer,Painted Lanes,NB,Active,Arterial,NS,OW,2W,50,Paved,NO,NO,Painted Lanes,,Yes,0,164.95549121652005,,,,2262,297856,446,VAN-R44,N,N,,506,Y,Install from Beach Cres,Homer,Homer,Homer,Homer,Install to W Georgia St.,NO,NO,OW,,Painted Lanes,NS,164.9554912,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL on east side (northbound) of road throughout this install, no upgrades aside from re-painting lanes (exact same): https://www.google.com/maps/@49.2803489,-123.1156262,3a,90y,194.44h,67.37t/data=!3m7!1e1!3m5!1srTqjo2RTrhc833afeBqMfA!2e0!5s20090401T0000",STSAT,PL,PL x1,Pre-2009,2005,,,,,,0,,,,,,0,,,"49.274723972054964, -123.12406343573599","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.12326640383532, 49.275251662432176], [-123.12486042589572, 49.27419630931281], [-123.1248604725919, 49.27419629127198]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.12326640383532, 49.275251662432176], [-123.12486042589572, 49.27419630931281], [-123.1248604725919, 49.27419629127198]] }",0,https://www.google.com/maps/place/49.274723972054964 -123.12406343573599,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1233 49.27525, -123.1249 49.2742, -123.1249 49.2742)"
297861,BC Parkway,Penticton,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,45.99723707351986,,,,2263,297861,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.052 49.24586, -123.052 49.24545)"
297865,Cypress,East Blvd,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,26.60702884151996,parallel to arbutus greenway,,,2264,297865,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1483 49.21671, -123.1483 49.21668, -123.1482 49.21649, -123.1482 49.21649)"
297868,Cypress,Cypress,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,51.16725350541996,year const- Peter Stary,,,2265,297868,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1483 49.25907, -123.1483 49.25861)"
297872,Seaside,Seabreeze Walk,Protected Bike Lanes,OSB,Active,Off-street,EW,2W,Off Street,,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,0,288.58359768151990,,,,2266,297872,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1357 49.27629, -123.1357 49.27624, -123.1356 49.27617, -123.1357 49.27601, -123.1358 49.27591, -123.1358 49.27589, -123.1358 49.27589, -123.1358 49.27584, -123.1358 49.27584, -123.1358 49.27566, -123.1358 49.27566, -123.1358 49.27558, -123.1358 49.27557, -123.1356 49.27546, -123.1352 49.27559, -123.135 49.27563, -123.135 49.27563, -123.1343 49.27519, -123.1343 49.2752, -123.1342 49.27521, -123.134 49.27506, -123.1336 49.27482, -123.1336 49.27481)"
297876,Seaside,Off Street,Protected Bike Lanes,OSB,Active,Off-street,EW,2W,Off Street,,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,0,273.12540494071990,,,,2267,297876,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1209 49.26765, -123.1208 49.26765, -123.1206 49.26764, -123.1197 49.26763, -123.1191 49.26762, -123.1187 49.2678, -123.1187 49.2678, -123.1187 49.26785, -123.1187 49.26786, -123.1187 49.2684, -123.1187 49.2684, -123.1183 49.26868)"
297879,67th Ave,W 67th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,49.90816523382017,,,,2268,297879,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1357 49.21081, -123.1364 49.21082)"
297880,67th Ave,W 68th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,113.40856454872017,,,,2269,297880,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1436 49.21056, -123.1452 49.21059)"
297884,67th Ave,W 67th Ave,Local Street,,Active,Residential,EW,2W,2W,50,Paved,NO,NO,Local Street,Local Street,No,0,50.27906864692017,,,,2270,297884,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1281 49.2107, -123.1288 49.21071)"
297889,Alder,Alder,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,53.31607026032018,,,,2271,297889,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1315 49.26066, -123.1315 49.26018)"
297891,14th Ave,W 14th Ave,Local Street,,Active,Residential,EW,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,142.88730341532017,,,,2272,297891,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1131 49.2587, -123.115 49.25873, -123.115 49.25873)"
297893,Ridgeway,W 18th Ave,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,25.55393844402013,,,,2273,297893,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1801 49.25646, -123.1797 49.25646)"
297896,Ridgeway,W 20th Ave,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,86.42153001692013,,,,2274,297896,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1778 49.25465, -123.1769 49.25464, -123.1767 49.25473)"
297897,Heather,Heather,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,21.65159718572008,,,,2275,297897,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1237 49.22147, -123.1238 49.22128)"
297898,Heather,Heather,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,136.37349845192008,,,,2276,297898,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1242 49.20838, -123.1242 49.20715)"
297899,Heather,Heather,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,20.16301340622008,,,,2277,297899,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1242 49.20955, -123.1242 49.20937)"
297902,Cambie,Cambie,Painted Lanes,NB,Active,Arterial,NS,OW,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,0,50.28657572352008,OW bikeway on map. 2012-improved lane paint,2012,,2278,297902,318,VAN-R28,"NOTE CASE FOR OTHER CITIES, INSTALL TYPE",N,,359,N1,,Cambie,Cambie,Cambie,Cambie,,NO,NO,OW,Painted Lanes,Painted Lanes,NS,50.28657572,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,,N,None,None,,2008,"Green paint added in 2012: https://www.google.com/maps/@49.2328532,-123.1161008,3a,75y,2.86h,82.87t/data=!3m7!1e1!3m5!1sEJFDea64vnbIleWbS0Rvwg!2e0!5s20140501T000000!7i13312!8i6656 .",,PL,**PL-1,,2012,,,,,,0,,,"49.22677777224628, -123.11646560007449","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11645649679339, 49.227003863893536], [-123.11647470335559, 49.226551680599016]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11645649679339, 49.227003863893536], [-123.11647470335559, 49.226551680599016]] }",0,https://www.google.com/maps/place/49.22677777224628 -123.11646560007449,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1165 49.227, -123.1165 49.22655)"
297908,Cypress,Angus Drive,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,46.67076940661996,year const- Peter Stary,,,2279,297908,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1483 49.21732, -123.1483 49.2169)"
297913,Gladstone,Gladstone,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,29.12190700232005,const date-source unknown,,,2280,297913,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0629 49.24006, -123.0629 49.2398)"
297915,Thurlow,Thurlow,Painted Lanes,PBT,Active,Arterial,NS,2W,2W,30,Paved,YES,YES,Painted Lanes,Local Street,No,0,43.60848959502016,,,,2281,297915,661,VAN-R63,N,N,,683,Y,Intall from Pacific St.,Thurlow,Thurlow,Thurlow,Thurlow,Install to Beach Ave,YES,YES,2W,Local Street,Painted Lanes,NS,43.6084896,Arterial,No,30,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL+buffer, with green paint, one way. No upgraes (current to Nov 2022) https://www.google.com/maps/@49.2777856,-123.1351266,3a,75y,52.52h,75.96t/data=!3m7!1e1!3m5!1siLHBgqf4P_aCAus-jykq6A!2e0!5s20161001T000000!7i13312!8i6656 Intalled sometime between Jun",STSAT,BUF,PBBL 1x,August - Sept 2016,2016,,,,,,0,,,,,,0,,,"49.278133411672826, -123.13459795915035","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13438712967454, 49.27827284546379], [-123.13438716121091, 49.27827281394397], [-123.13480879428002, 49.27799398480655]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13438712967454, 49.27827284546379], [-123.13438716121091, 49.27827281394397], [-123.13480879428002, 49.27799398480655]] }",0,https://www.google.com/maps/place/49.278133411672826 -123.13459795915035,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1344 49.27827, -123.1344 49.27827, -123.1348 49.27799)"
297917,Kent,SE Marine Drive,Shared Lanes,,Active,Arterial,EW,OW,2W,50,Paved,NO,NO,Shared Lanes,,Yes,0,14.83943407582003,bus lane- shared marked 2017,,,2282,297917,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.078 49.21109, -123.0778 49.21109)"
297919,22nd Ave,E 22nd Ave,Shared Lanes,,Active,Collector,EW,2W,2W,50,Paved,NO,NO,Shared Lanes,Shared Lanes,Yes,0,89.54966690842009,,,,2283,297919,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0254 49.25065, -123.0241 49.25064)"
297920,Yukon,Yukon,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,55.00982073062009,,,,2284,297920,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1126 49.25531, -123.1125 49.25581)"
297922,Yukon,Yukon,Local Street,,Active,Residential,NS,2W,2W,30,Paved,NO,NO,Local Street,Local Street,No,0,18.41191214512009,,,,2285,297922,0,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1126 49.25391, -123.1126 49.25408)"
297924,Knight St Bridge,Knight St Bridge Off Ramp,Protected Bike Lanes,OSS,Active,Arterial,NS,OW,OW,50,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,No,0,282.48189647891990,year const- source unknown. PL-PBL in  2017,2017,,2286,297924,480,VAN-R48,"*shared use with pedestrians, but not necessarily a path",N,,537,Y,View on map,Knight St Bridge,Knight St Bridge Off Ramp,Knight St Bridge,Knight St Bridge Off Ramp,,NO,YES,OW,Protected Bike Lanes,Protected Bike Lanes,NS,282.4818965,Arterial,No,50,Active,OSS,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,"PL since pre-installation, one way road, upgraded to track around 2017 - https://www.google.com/maps/@49.2096094,-123.0769797,3a,75y,61.53h,72.87t/data=!3m7!1e1!3m5!1s5X_fDvRM3JihlkwSz1AXNQ!2e0!5s20070901T000000!7i3328!8i1664 . PL pre 2007:: https://www.",,PL,PL x1,Pre-2007,1990,"See that it becomes a shared multiuse track with pedestrians around 2017: https://www.google.com/maps/@49.2096022,-123.0770021,3a,50.9y,41.47h,82.24t/data=!3m7!1e1!3m5!1snMCiVCYz22iYCuXS71ez_A!2e0!5s20181001T000000!7i16384!8i8192 From google earth, see c",,None,PCM-1,Fall 2017,2017,,,,,,0,,,"49.210175108836346, -123.07582857519736","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.07445253881687, 49.2110561490838], [-123.0748547213019, 49.21079282827161], [-123.07502016975967, 49.210672747186216], [-123.07519722492685, 49.21051842943612], [-123.0751972441","{ ""type"": ""LineString"", ""coordinates"": [[-123.07445253881687, 49.2110561490838], [-123.0748547213019, 49.21079282827161], [-123.07502016975967, 49.210672747186216], [-123.07519722492685, 49.21051842943612], [-123.07519724411186, 49.210518405136334], [-12",0,https://www.google.com/maps/place/49.210175108836346 -123.07582857519736,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0745 49.21106, -123.0749 49.21079, -123.075 49.21067, -123.0752 49.21052, -123.0752 49.21052, -123.0754 49.21033, -123.0754 49.21033, -123.0756 49.21018, -123.0756 49.21018, -123.0757 49.21008, -123.0758 49.21006, -123.0759 49.21001, -123.0762 49.20993, -123.0763 49.20989, -123.0764 49.20988, -123.0764 49.20986, -123.0766 49.20983, -123.0767 49.20979, -123.0768 49.20974, -123.0768 49.20974, -123.0769 49.20969, -123.0769 49.20963, -123.077 49.20963, -123.077 49.20961, -123.077 49.20957, -123.0771 49.20954, -123.0771 49.2095, -123.0772 49.20944, -123.0772 49.20944, -123.0772 49.20939, -123.0772 49.20936)"
