OID_,ID_CITY,bike_rout0,street_na0,bikeway_t0,subtype,status,street_se0,overall_d0,bikeway_d0,vehicle_d0,speed_lim0,surface_t0,aaa_netwo0,aaa_segme0,w_n_bound0,e_s_bound0,snow_remo0,year_of_c0,construct0,upgrade_y0,notes,ID_DATAENTRY,ID_ROUTE,DPR_CHECK_FLAG,DPR_ENTRY,DPR_EXCL_FLAG,DPR_EXCL1318_REASON,DPR_INCL_1318,DPR_INCL_LEN_1023,DPR_ORDER,LOC_ADJ_IN_ROUTE,LOC_FROM_STREET,LOC_ORIG_ROUTE_NAME,LOC_ORIG_STREET_NAME,LOC_ROUTE_NAME,LOC_STREET_NAME,LOC_TO_STREET,ATR_AAA_NETWORK,ATR_AAA_SEGMENT,ATR_BIKEWAY_DIRECTION,ATR_ES_BOUNDTYPE,ATR_ORIG_TYPE,ATR_OVERALL_DIRECTION,ATR_SEGMENT_LENGTH,ATR_SEGMENT_TYPE,ATR_SNOW_REMOVAL,ATR_SPEEDLIMIT_CITY,ATR_STATUS,ATR_SUBTYPE,ATR_SURFACE_TYPE,ATR_TYPE_CITY,ATR_TYPE_CURRENT,ATR_VEHICLE_DIRECTION,ATR_WN_BOUNDTYPE,INST_MIN_TRANSFORM,INST_COMMENTS,INST_DT_METHOD,INST_INCL_1318,INST_MIN_HTYPE,INST_TYPE,INST_WINDOW,INST_YR,INST_YR_ORIG,UPGR1_MIN_TRANSFORM,UPGR1_COMMENTS,UPGR1_DT_METHOD,UPGR1_INCL1318,UPGR1_MIN_HTYPE,UPGR1_TYPE,UPGR1_WINDOW,UPGR1_YR,UPGR1_YR_CITY,UPGR1_YR_ORIG,UPGR2_COMMENTS,UPGR2_DT_METHOD,UPGR2_MIN_TYPE,UPGR2_TYPE,UPGR2_WINDOW,UPGR2_YR,GENERAL_COMMENTS,CONSTRUCTION_NOTE,NOTES_ORIG,GEO_2D_POINT,GEO_JSON_GROUP,GEO_JSON_INDIV,GEO_XY_STRING,Categorized_Infra,MAP_LINK
2399,298266,Smithe,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,OW,OW,50,Paved,YES,YES,Protected Bike Lanes, ,Yes,2016, , , ,135,VAN-R13,N,COMPLETE,N, ,Yes,Y,201,Y,Richards St.,Smithe,Smithe,Smithe,Smithe,Lane east of Richards St.,YES,YES,OW, ,Protected Bike Lanes,EW,49.66767659,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,NtoPBL,"Install pbl-1 way in 2016: https://www.google.com/maps/@49.2788207,-123.1191044,3a,75y,328.17h,64.58t/data=!3m7!1e1!3m5!1sjhDpqnfaJazWYDirCaMWNw!2e0!5s20170601T000000!7i13312!8i6656 August 2016: https://www.cbc.ca/news/canada/british-columbia/vancouver-s",NEWS,Y,PBL,PBL-1 x1,16-Aug,2016,2016,PBLtoPBL,"PBL-1 way remained, reconstructed: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8192",MISC,N,PBL,PBL-1 x1,Fall 2021,2021,,, , , , , ,, , , ,"49.27888354105952, -123.11921500963663","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11897212182116, 49.27872654236503], [-123.11945789745212, 49.279040539754014]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11897212182116, 49.27872654236503], [-123.11945789745212, 49.279040539754014]] }","[-123.11897212182116, 49.27872654236503], [-123.11945789745212, 49.279040539754014]",0,https://www.google.com/maps/place/49.27888354105952 -123.11921500963663
1009,297802,Smithe,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,2W,OW,50,Paved,NO,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,2016,Upgrade to BD PBL in 2021,2021, ,132,VAN-R13,N,COMPLETE,N,Upgrades in period: No change in type,No,Y,200,Y,Seymour St.,Smithe,Smithe,Smithe,Smithe,Richards St.,NO,YES,2W,Protected Bike Lanes,Protected Bike Lanes,EW,49.64915604,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes, ,"Part of route PBL prior to upgrade, but not more than 50% of route, decided to categorize install as SSNDL: https://www.google.com/maps/@49.2791966,-123.1196863,3a,90y,314.57h,65.66t/data=!3m7!1e1!3m5!1stvCjFAASXEBDqXh6ixvs0g!2e0!5s20190501T000000!7i1638",NEWS,N,None,SSNDL,16-Aug,2016,2016, ,"PBL-1 way remained, reconstructed: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8191",MISC,N,PBL,PBL-2,Fall 2021,2021,2021,2021, , , , , ,, ,Upgrade to BD PBL in 2021, ,"49.27919764616492, -123.1197004448903","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11945789745212, 49.279040539754014], [-123.11994299232848, 49.27935475257581]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11945789745212, 49.279040539754014], [-123.11994299232848, 49.27935475257581]] }","[-123.11945789745212, 49.279040539754014], [-123.11994299232848, 49.27935475257581]",2,https://www.google.com/maps/place/49.27919764616492 -123.1197004448903
1968,297012,Smithe,Smithe,Protected Bike Lanes,R,Active,Arterial,EW,OW,OW,50,Paved,YES,YES,Protected Bike Lanes, ,Yes,2016, ,2020, ,143,VAN-R13,N,COMPLETE,N, ,Yes,Y,199,Y,Homer St.,Smithe,Smithe,Smithe,Smithe,Lane west of Hamilton St,YES,YES,OW, ,Protected Bike Lanes,EW,49.68379735,Arterial,Yes,50,Active,R,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes, ,"less than 50% of install was protected, rest was a sharrow: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8193 August 2016: https://www.cbc.ca/news/c",NEWS,N,None,SSNDL,16-Aug,2016,2016, ,"Upgrade in 2018 to 1way curb protected PBL, prior to Aug 2018: https://www.google.com/maps/@49.2770754,-123.1163598,3a,75y,113.58h,65.73t/data=!3m7!1e1!3m5!1sXEKXNlQ9qJAjRWJtEMrAGQ!2e0!5s20190501T000000!7i16384!8i8192 Summer 2018: https://vancouver.cityn",NEWS,Y,PBL,PBL-1 x1,Summer 2018,2018,2020,2020, , , , , ,, , , ,"49.27825498298287, -123.11824490679967","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1180022095319, 49.27809775715909], [-123.11848760406743, 49.278412208806664]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.1180022095319, 49.27809775715909], [-123.11848760406743, 49.278412208806664]] }","[-123.1180022095319, 49.27809775715909], [-123.11848760406743, 49.278412208806664]",0,https://www.google.com/maps/place/49.27825498298287 -123.11824490679967
1008,297801,Smithe,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,OW,OW,50,Paved,YES,YES,Protected Bike Lanes, ,Yes,2016, ,2020, ,142,VAN-R13,N,COMPLETE,N, ,Yes,Y,198,Y,Cambie St.,Smithe,Smithe,Smithe,Smithe,Lane west of Beatty St,YES,YES,OW, ,Protected Bike Lanes,EW,57.00768181,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes, ,"less than 50% of install was protected, rest was a sharrow: https://www.google.com/maps/@49.2771832,-123.1165566,3a,35.9y,127.96h,82.26t/data=!3m7!1e1!3m5!1sIGoLFAaNNerWnG_PgORXXQ!2e0!5s20170601T000000!7i13312!8i6656 August 2016: https://www.cbc.ca/news/",NEWS,N,None,SSNDL,16-Aug,2016,2016, ,"Upgrade in 2018 to 1way curb protected PBL, prior to Aug 2018 : https://www.google.com/maps/@49.2769408,-123.1162215,3a,75y,37.66h,66.35t/data=!3m7!1e1!3m5!1sl5nsNtGzbbToDATvTQOICg!2e0!5s20180801T000000!7i16384!8i8192 Summer 2018: https://vancouver.cityn",NEWS,Y,PBL,PBL-1 x1,Summer 2018,2018,2020,2020, , , , , ,, , , ,"49.27697511729554, -123.11626745497328","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11598966405923, 49.27679426975818], [-123.11654524588734, 49.27715596483292]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11598966405923, 49.27679426975818], [-123.11654524588734, 49.27715596483292]] }","[-123.11598966405923, 49.27679426975818], [-123.11654524588734, 49.27715596483292]",0,https://www.google.com/maps/place/49.27697511729554 -123.11626745497328
2618,298265,Smithe,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,OW,OW,50,Paved,YES,YES,Protected Bike Lanes, ,Yes,2016, ,2020, ,141,VAN-R13,N,COMPLETE,N, ,Yes,Y,197,Y,Hamilton St.,Smithe,Smithe,Smithe,Smithe,Lane west of Cambie St,YES,YES,OW, ,Protected Bike Lanes,EW,35.67239086,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,NtoPL,"PL one side of road, no infrastructure before, no upgrades since: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8192 August 2016: https://www.cbc.ca/",NEWS,Y,PL,PL,16-Aug,2016,2016,PLtoPBL,"Upgrade to curb protected lane: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8192 Summer 2018: https://vancouver.citynews.ca/2018/06/02/business-gro",NEWS,Y,PBL,PBL-1 x1,Summer 2018,2018,2020,2020, , , , , ,, , , ,"49.27758345182654, -123.11720706222289","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11703212054965, 49.27747102382578], [-123.11736985817483, 49.27768807418383], [-123.11738200291036, 49.27769588136096]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11703212054965, 49.27747102382578], [-123.11736985817483, 49.27768807418383], [-123.11738200291036, 49.27769588136096]] }","[-123.11703212054965, 49.27747102382578], [-123.11736985817483, 49.27768807418383], [-123.11738200291036, 49.27769588136096]",0,https://www.google.com/maps/place/49.27758345182654 -123.11720706222289
2617,298264,Smithe,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,OW,OW,50,Paved,YES,YES,Protected Bike Lanes, ,Yes,2016, ,2020, ,134,VAN-R13,N,COMPLETE,N, ,Yes,Y,196,Y,Lane west of Beatty St,Smithe,Smithe,Smithe,Smithe,Beatty St.,YES,YES,OW, ,Protected Bike Lanes,EW,42.2965452,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,NtoPBL,"PBL-2 way installed around 2014/15, sat data suggests Spring 2015 between 04/2015 and 05/2015: https://www.google.com/maps/@49.2765966,-123.1157381,3a,75y,356.9h,69.4t/data=!3m7!1e1!3m5!1szLEbngc53TTBz9RbiEkUnA!2e0!5s20150901T000000!7i13312!8i6656",STSAT,Y,PBL,PBL-2,April -May 2015,2015,2016,PBLtoPBL,"Aesthetic upgrade, change from flex posts to plant barrier, https://www.google.com/maps/@49.2765316,-123.1155448,3a,57.7y,326.51h,73.06t/data=!3m7!1e1!3m5!1sD-mZt2lRhHkpP6zjTHWG5Q!2e0!5s20190501T000000!7i16384!8i8192 Summer 2018: https://vancouver.cityne",NEWS,N,PBL,PBL-2,Summer 2018,2018,2020,2020, , , , , ,, , , ,"49.27666042152609, -123.11578305827427","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11557645248931, 49.276526573294], [-123.11598966405923, 49.27679426975818]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11557645248931, 49.276526573294], [-123.11598966405923, 49.27679426975818]] }","[-123.11557645248931, 49.276526573294], [-123.11598966405923, 49.27679426975818]",0,https://www.google.com/maps/place/49.27666042152609 -123.11578305827427
2760,295025,Haro,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,BD,OW,50,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,2012,Upgrade from SL to PBL in 2021,2021, ,131,VAN-R12,N,COMPLETE,N,No Upgrades in period,No,Y,195,Y,Thurlow St.,Haro,Smithe,Haro,Smithe,Hornby St.,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,104.3932254,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,NtoPL,"PL both sides: https://www.google.com/maps/@49.2836917,-123.125605,3a,75y,138.1h,75.39t/data=!3m7!1e1!3m5!1spcMQ7PuLsRoTi_oOc8grZQ!2e0!5s20140701T000000!7i13312!8i6656 Summer 2012 painting and signage installed: https://vancouver.ca/streets-transportatio",PCN,N,PL,PL,Summer 2012,2012,2012,PLtoPBL,"PBL-2 way, FALL 2021 included in sheet from prior student: https://www.google.com/maps/@49.2836514,-123.1256648,3a,32.4y,89.12h,83.4t/data=!3m8!1e1!3m6!1s68FrZWc5XvFUZD5pqwUYiQ!2e0!5s20220201T000000!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2",MISC,N,PBL,PBL-2,Fall 2021,2021,2021,2021, , , , , ,, ,Upgrade from SL to PBL in 2021, ,"49.281910602552465, -123.12389340869767","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.12440384075103, 49.28224067219988], [-123.12386830265066, 49.2818943385895], [-123.12338294864017, 49.28158057621614]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.12440384075103, 49.28224067219988], [-123.12386830265066, 49.2818943385895], [-123.12338294864017, 49.28158057621614]] }","[-123.12440384075103, 49.28224067219988], [-123.12386830265066, 49.2818943385895], [-123.12338294864017, 49.28158057621614]",1,https://www.google.com/maps/place/49.281910602552465 -123.12389340869767
2353,298119,Haro,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,BD,2W,50,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,2012,Upgrade from PL to PBL in 2021,2021, ,130,VAN-R12,N,COMPLETE,N,No Upgrades in period,No,Y,194,Y,Thurlow St.,Haro,Smithe,Haro,Smithe,Hornby St.,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,87.50430753,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,NtoPL,"PL both sides: https://www.google.com/maps/@49.2836917,-123.125605,3a,75y,138.1h,75.39t/data=!3m7!1e1!3m5!1spcMQ7PuLsRoTi_oOc8grZQ!2e0!5s20140701T000000!7i13312!8i6656 Summer 2012 painting and signage installed: https://vancouver.ca/streets-transportatio",PCN,N,PL,PL,Summer 2012,2012,2012,PLtoPBL,"PBL-2 way, FALL 2021 included in sheet from prior student: https://www.google.com/maps/@49.2836514,-123.1256648,3a,32.4y,89.12h,83.4t/data=!3m8!1e1!3m6!1s68FrZWc5XvFUZD5pqwUYiQ!2e0!5s20220201T000000!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2",MISC,N,PBL,PBL-2,Fall 2021,2021,2021,2021, , , , , ,, ,Upgrade from PL to PBL in 2021, ,"49.28252930216566, -123.1247748751613","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.12440384075103, 49.28224067219988], [-123.12458034168318, 49.28235484223407], [-123.12460612252328, 49.282371720872206], [-123.12460616659516, 49.282371749609254], [-123.1246315","{ ""type"": ""LineString"", ""coordinates"": [[-123.12440384075103, 49.28224067219988], [-123.12458034168318, 49.28235484223407], [-123.12460612252328, 49.282371720872206], [-123.12460616659516, 49.282371749609254], [-123.12463156192214, 49.28238896147896], [-","[-123.12440384075103, 49.28224067219988], [-123.12458034168318, 49.28235484223407], [-123.12460612252328, 49.282371720872206], [-123.12460616659516, 49.282371749609254], [-123.12463156192214, 49.28238896147896], [-123.12465638615895, 49.28240652477103],",1,https://www.google.com/maps/place/49.28252930216566 -123.1247748751613
3313,296653,Haro,Smithe,Protected Bike Lanes,SL,Active,Arterial,EW,BD,2W,50,Paved,YES,YES,Protected Bike Lanes,Protected Bike Lanes,Yes,2012,Upgrade from PL to PBL in 2021,2021, ,129,VAN-R12,N,COMPLETE,N,No Upgrades in period,No,Y,193,Y,Thurlow St.,Haro,Smithe,Haro,Smithe,Hornby St.,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,129.9338761,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,NtoPL,"PL both sides: https://www.google.com/maps/@49.2836917,-123.125605,3a,75y,138.1h,75.39t/data=!3m7!1e1!3m5!1spcMQ7PuLsRoTi_oOc8grZQ!2e0!5s20140701T000000!7i13312!8i6656 Summer 2012 painting and signage installed: https://vancouver.ca/streets-transportatio",PCN,N,PL,PL,Summer 2012,2012,2012,PLtoPBL,"PBL-2 way, FALL 2021 included in sheet from prior student: https://www.google.com/maps/@49.2836514,-123.1256648,3a,32.4y,89.12h,83.4t/data=!3m8!1e1!3m6!1s68FrZWc5XvFUZD5pqwUYiQ!2e0!5s20220201T000000!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2",MISC,N,PBL,PBL-2,Fall 2021,2021,2021,2021, , , , , ,, ,Upgrade from PL to PBL in 2021, ,"49.28344180221443, -123.12541870133164","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1250864535356, 49.28287824205105], [-123.12508938266161, 49.28288382848304], [-123.1250969097797, 49.28289811097165], [-123.12510807194826, 49.28292091155453], [-123.12510808577","{ ""type"": ""LineString"", ""coordinates"": [[-123.1250864535356, 49.28287824205105], [-123.12508938266161, 49.28288382848304], [-123.1250969097797, 49.28289811097165], [-123.12510807194826, 49.28292091155453], [-123.12510808577332, 49.28292094122365], [-123.","[-123.1250864535356, 49.28287824205105], [-123.12508938266161, 49.28288382848304], [-123.1250969097797, 49.28289811097165], [-123.12510807194826, 49.28292091155453], [-123.12510808577332, 49.28292094122365], [-123.12511868290855, 49.28294377390029], [-12",1,https://www.google.com/maps/place/49.28344180221443 -123.12541870133164
919,297522,Pender,Pender,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2001, , , ,594,VAN-R11,N,COMPLETE,N,No Upgrades in period,No,Y,649,Y,Install from Cambie St,Pender,Pender,Pender,Pender,Install to Carrall St,NO,NO,2W,Painted Lanes,Painted Lanes,EW,114.3432399,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, no upgrades: https://www.google.com/maps/@49.2813758,-123.1091401,3a,75y,319.1h,71.16t/data=!3m7!1e1!3m5!1se2dqYeMXIi8wXx54XJwVrw!2e0!5s20220101T000000!7i16384!8i8192 . PL pre 2007: https://www.google.com/maps/@49.2813583,-123.108935,3a,45",STSAT,N,PL,PL,Pre-2007,2001,2001, , , ,N, , , ,,,, , , , , ,, , , ,"49.281374183085276, -123.10921339084793","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10845518787391, 49.28123843384853], [-123.10997159382198, 49.281509932322024]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10845518787391, 49.28123843384853], [-123.10997159382198, 49.281509932322024]] }","[-123.10845518787391, 49.28123843384853], [-123.10997159382198, 49.281509932322024]",0,https://www.google.com/maps/place/49.281374183085276 -123.10921339084793
3599,297520,Pender,Pender,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Shared Lanes,Painted Lanes,Yes,2001, , , ,593,VAN-R11,N,COMPLETE,N,No Upgrades in period,No,Y,648,Y,Install from Cambie St,Pender,Pender,Pender,Pender,Install to Carrall St,NO,NO,2W,Painted Lanes,Painted Lanes,EW,51.44463891,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Shared Lanes,NtoPL,"PL both sides, no upgrades: https://www.google.com/maps/@49.2813758,-123.1091401,3a,75y,319.1h,71.16t/data=!3m7!1e1!3m5!1se2dqYeMXIi8wXx54XJwVrw!2e0!5s20220101T000000!7i16384!8i8192 . PL pre 2007: https://www.google.com/maps/@49.2813583,-123.108935,3a,45",STSAT,N,PL,PL,Pre-2007,2001,2001, , , ,N, , , ,,,, , , , , ,, , , ,"49.280658670673176, -123.10526548162663","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10492464101938, 49.28059692821144], [-123.10560628086247, 49.28072040564055], [-123.1056063221278, 49.280720413698496]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10492464101938, 49.28059692821144], [-123.10560628086247, 49.28072040564055], [-123.1056063221278, 49.280720413698496]] }","[-123.10492464101938, 49.28059692821144], [-123.10560628086247, 49.28072040564055], [-123.1056063221278, 49.280720413698496]",0,https://www.google.com/maps/place/49.280658670673176 -123.10526548162663
917,297519,Pender,Pender,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Shared Lanes,Painted Lanes,Yes,2001, , , ,592,VAN-R11,N,COMPLETE,N,No Upgrades in period,No,Y,647,Y,Install from Cambie St,Pender,Pender,Pender,Pender,Install to Carrall St,NO,NO,2W,Painted Lanes,Painted Lanes,EW,40.61821338,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Shared Lanes,NtoPL,"PL both sides, no upgrades: https://www.google.com/maps/@49.2813758,-123.1091401,3a,75y,319.1h,71.16t/data=!3m7!1e1!3m5!1se2dqYeMXIi8wXx54XJwVrw!2e0!5s20220101T000000!7i16384!8i8192 . PL pre 2007: https://www.google.com/maps/@49.2813583,-123.108935,3a,45",STSAT,N,PL,PL,Pre-2007,2001,2001, , , ,N, , , ,,,, , , , , ,, , , ,"49.28054810750108, -123.10465556003635","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10438647815926, 49.280499291714776], [-123.10490809280593, 49.28059392085635], [-123.10492464101938, 49.28059692821144]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10438647815926, 49.280499291714776], [-123.10490809280593, 49.28059392085635], [-123.10492464101938, 49.28059692821144]] }","[-123.10438647815926, 49.280499291714776], [-123.10490809280593, 49.28059392085635], [-123.10492464101938, 49.28059692821144]",0,https://www.google.com/maps/place/49.28054810750108 -123.10465556003635
1682,296137,Pender,Pender,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2001, , , ,591,VAN-R11,N,COMPLETE,N,No Upgrades in period,No,Y,646,Y,Install from Cambie St,Pender,Pender,Pender,Pender,Install to Carrall St,NO,NO,2W,Painted Lanes,Painted Lanes,EW,136.0950977,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, no upgrades: https://www.google.com/maps/@49.2813758,-123.1091401,3a,75y,319.1h,71.16t/data=!3m7!1e1!3m5!1se2dqYeMXIi8wXx54XJwVrw!2e0!5s20220101T000000!7i16384!8i8192 . PL pre 2007: https://www.google.com/maps/@49.2813583,-123.108935,3a,45",STSAT,N,PL,PL,Pre-2007,2001,2001, , , ,N, , , ,,,, , , , , ,, , , ,"49.28091420831489, -123.1066713010241","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10576990713355, 49.280750182042645], [-123.10576994567408, 49.28075020179677], [-123.10757269898258, 49.28107822258616]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10576990713355, 49.280750182042645], [-123.10576994567408, 49.28075020179677], [-123.10757269898258, 49.28107822258616]] }","[-123.10576990713355, 49.280750182042645], [-123.10576994567408, 49.28075020179677], [-123.10757269898258, 49.28107822258616]",0,https://www.google.com/maps/place/49.28091420831489 -123.1066713010241
918,297521,Pender,Pender,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Shared Lanes,Painted Lanes,No,2001, , , ,590,VAN-R11,N,COMPLETE,N,No Upgrades in period,No,Y,645,Y,Install from Cambie St,Pender,Pender,Pender,Pender,Install to Carrall St,NO,NO,2W,Painted Lanes,Painted Lanes,EW,12.34932083,Arterial,No,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Shared Lanes,NtoPL,"PL both sides, no upgrades: https://www.google.com/maps/@49.2813758,-123.1091401,3a,75y,319.1h,71.16t/data=!3m7!1e1!3m5!1se2dqYeMXIi8wXx54XJwVrw!2e0!5s20220101T000000!7i16384!8i8192 . PL pre 2007: https://www.google.com/maps/@49.2813583,-123.108935,3a,45",STSAT,N,PL,PL,Pre-2007,2001,2001, , , ,N, , , ,,,, , , , , ,, , , ,"49.28073529787058, -123.10568811463068","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1056063221278, 49.280720413698496], [-123.10576990713355, 49.280750182042645]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.1056063221278, 49.280720413698496], [-123.10576990713355, 49.280750182042645]] }","[-123.1056063221278, 49.280720413698496], [-123.10576990713355, 49.280750182042645]",0,https://www.google.com/maps/place/49.28073529787058 -123.10568811463068
2909,295434,Pender,Pender,Painted Lanes,NB,Active,Arterial,EW,2W,2W,50,Paved,NO,NO,Painted Lanes,Painted Lanes,Yes,2001, , , ,589,VAN-R11,N,COMPLETE,N,No Upgrades in period,No,Y,644,Y,Install from Cambie St,Pender,Pender,Pender,Pender,Install to Carrall St,NO,NO,2W,Painted Lanes,Painted Lanes,EW,66.60882573,Arterial,Yes,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,NtoPL,"PL both sides, no upgrades: https://www.google.com/maps/@49.2813758,-123.1091401,3a,75y,319.1h,71.16t/data=!3m7!1e1!3m5!1se2dqYeMXIi8wXx54XJwVrw!2e0!5s20220101T000000!7i16384!8i8192 . PL pre 2007: https://www.google.com/maps/@49.2813583,-123.108935,3a,45",STSAT,N,PL,PL,Pre-2007,2001,2001, , , ,N, , , ,,,, , , , , ,, , , ,"49.28115831956701, -123.10801394499839","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10757269898258, 49.28107822258616], [-123.10757275950363, 49.28107823332403], [-123.1079635754845, 49.28114916641797], [-123.10845518787391, 49.28123843384853]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10757269898258, 49.28107822258616], [-123.10757275950363, 49.28107823332403], [-123.1079635754845, 49.28114916641797], [-123.10845518787391, 49.28123843384853]] }","[-123.10757269898258, 49.28107822258616], [-123.10757275950363, 49.28107823332403], [-123.1079635754845, 49.28114916641797], [-123.10845518787391, 49.28123843384853]",0,https://www.google.com/maps/place/49.28115831956701 -123.10801394499839
