id,street,status,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_date,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_date,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_date,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,geometry_crs,geometry,install_type2,verify_final_type,verify_final_year
296866,Quebec,Active,Sec Arterial,Collector,2009,Painted Lanes,2009,,PL,"there is a part that looks like a PBL but its not, it’s an old railway, SEE PL 2011 in this section here: https://www.google.com/maps/@49.2724748,-123.1016224,3a,90y,345.89h,65.98t/data=!3m7!1e1!3m5!1stXecs9SesGUzuK4b4qzqIg!2e0!5s20110801T000000!7i1331",2018,,PL,"new paint, lane added to other side as well: https://www.google.com/maps/@49.2721542,-123.1018952,3a,79.3y,18.82h,72.43t/data=!3m7!1e1!3m5!1sYOP71Y6gvpOsG8XJMrYyIQ!2e0!5s20181001T000000!7i16384!8i8192",,,,,,,0.12477217521256884,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1017 49.27302, -123.1017 49.27301, -123.1018 49.27256, -123.1018 49.27253, -123.1018 49.27251, -123.1018 49.27246, -123.1018 49.27241, -123.1018 49.27236, -123.1018 49.27231, -123.1018 49.27226, -123.1018 49.27221, -123.1018 49.27216, -123.1018 49.27214, -123.1018 49.27211, -123.1019 49.27206, -123.1019 49.27204, -123.1019 49.27202, -123.1019 49.27197, -123.1019 49.27197, -123.1019 49.2719)",PL,PL,2009
296868,SW Marine Drive,Active,Arterial,Arterial,1997,Painted Lanes,1997,Pre-2009,PL,"PL both sides: https://www.google.com/maps/@49.2297152,-123.1775963,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1s_j8aUGBprKwe9BARHSCpXA!2e0!5s20120701T000000!7i13312!8i6656 .",2017,17-Oct,BUF,"PBBL both sides, no upgrades since: https://www.google.com/maps/@49.2297493,-123.1775871,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1sUDrSQoA7zaa36DTieKsS9A!2e0!5s20181001T000000!7i16384!8i8192 , throughout install (point 2): https://www.google.com/maps/@49.",,,,,,,0.06148513568903981,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1847 49.23039, -123.1848 49.23041, -123.1848 49.23043, -123.1849 49.23045, -123.1849 49.23047, -123.185 49.23049, -123.1851 49.23051, -123.1851 49.23051, -123.1854 49.23065)",PL,BUF,2017
296869,SW Marine Drive,Active,Arterial,Arterial,1997,Painted Lanes,1997,Pre-2009,PL,"PL both sides: https://www.google.com/maps/@49.2297152,-123.1775963,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1s_j8aUGBprKwe9BARHSCpXA!2e0!5s20120701T000000!7i13312!8i6656 .",2017,17-Oct,BUF,"PBBL both sides, no upgrades since: https://www.google.com/maps/@49.2297493,-123.1775871,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1sUDrSQoA7zaa36DTieKsS9A!2e0!5s20181001T000000!7i16384!8i8192 , throughout install (point 2): https://www.google.com/maps/@49.",,,,,,,0.1227448010784184,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1773 49.22961, -123.1787 49.23015, -123.1787 49.23015)",PL,BUF,2017
296874,Off Street,Active,Off-street,Off-street,2017,Protected Bike Lanes,,,,,,,,,,,,,,,0.3082231358617493,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1445 49.20859, -123.1443 49.20831, -123.144 49.20773, -123.1438 49.20717, -123.1437 49.2071, -123.1437 49.20697, -123.1436 49.20687, -123.1435 49.20673, -123.1435 49.20666, -123.1434 49.20657, -123.1433 49.20642, -123.1431 49.20625, -123.1429 49.20614, -123.1428 49.20605)",,,
296879,Inverness,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.048252791245957355,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0801 49.21422, -123.0801 49.21379)",LSB,,
296882,Chilco,Active,Residential,Local,2006,Local Street,2006,,LSB,,,,,,,,,,,Local Street,0.027980652973537436,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1405 49.29198, -123.1408 49.2918)",LSB,,
296885,Highbury,Active,Residential,Local,2006,Local Street,2006,,LSB,,,,,,,,,,,Local Street,0.050749862180937806,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1876 49.26911, -123.1876 49.26911, -123.1876 49.26866)",LSB,,
296886,Off Street,Active,Lane,Local,2003,Protected Bike Lanes,,,,,,,,,,,,,Offroad,,0.3162500920070125,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0884 49.26988, -123.088 49.26977, -123.0876 49.26969, -123.0871 49.26963, -123.0842 49.26908, -123.0842 49.26908)",PBL,,
296891,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.1389043190225893,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1762 49.2177, -123.1761 49.21752, -123.1761 49.21747, -123.1761 49.21745, -123.1761 49.21723, -123.1761 49.21689, -123.1761 49.21677, -123.176 49.21663, -123.176 49.21648, -123.176 49.21648)",,,
296894,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.1573224401127894,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1317 49.27356, -123.1317 49.27356, -123.1317 49.27354, -123.1313 49.27331, -123.1313 49.27329, -123.1313 49.27327, -123.1313 49.27323, -123.1314 49.27317, -123.1314 49.27311, -123.1313 49.27305, -123.1308 49.27273, -123.1305 49.27254, -123.1305 49.2725)",,,
296899,St. Catherines,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.05037467633221196,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0852 49.2652, -123.0852 49.26475)",LSB,,
296903,Scotia,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.05055475538355794,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0988 49.26592, -123.0988 49.26547)",LSB,,
296910,W 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.06004733073957607,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1228 49.2651, -123.1236 49.26511, -123.1236 49.26511)",LSB,,
296914,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.012004160462141297,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1323 49.29344, -123.1324 49.29352)",,,
296924,W 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.08103355387920119,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1541 49.2656, -123.1552 49.26562)",LSB,,
296930,Kaslo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.050331184800772456,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28433, -123.0467 49.28388, -123.0467 49.28388)",LSB,,
296931,Kaslo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.125715837576976,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28021, -123.0467 49.27963, -123.0467 49.27908, -123.0467 49.27908)",LSB,,
296934,Slocan,Active,Sec Arterial,Collector,1998,Shared Lanes,,,,,,,,,,,,,,,0.09937198471657588,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0496 49.24972, -123.0496 49.24883)",SR,,
296935,N Kaslo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.05025202390106467,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28478, -123.0467 49.28493, -123.0467 49.28523)",LSB,,
296936,N Kaslo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.028074321915040088,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28523, -123.0467 49.28548)",LSB,,
296939,N Kaslo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.055229304348702546,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28722, -123.0467 49.28772)",LSB,,
296940,N Kaslo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.0549701411738193,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28871, -123.0467 49.28921)",LSB,,
296945,Earles,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.01681076326534015,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0488 49.23279, -123.0488 49.23263)",LSB,,
296947,Smithe,Active,Arterial,Arterial,2021,Protected Bike Lanes,2021,Fall 2021,PBL,"PBL-2 way, no prior bikeway to 2021: https://www.google.com/maps/@49.2807413,-123.1220823,3a,75y,114.66h,73.43t/data=!3m7!1e1!3m5!1sxkQYFMoMF-MgxRB50-0OMQ!2e0!5s20220101T000000!7i16384!8i8192 Completed target fall 2021: https://vancouver.ca/files/cov/04-",,,,,,,,,,,0.0495671096518646,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1199 49.27935, -123.1204 49.27967)",PBL,PBL,2021
296950,Smithe,Active,Arterial,Arterial,2021,Protected Bike Lanes,2021,Fall 2021,PBL,"PBL-2 way, no prior bikeway to 2021: https://www.google.com/maps/@49.2807413,-123.1220823,3a,75y,114.66h,73.43t/data=!3m7!1e1!3m5!1sxkQYFMoMF-MgxRB50-0OMQ!2e0!5s20220101T000000!7i16384!8i8192 Completed target fall 2021: https://vancouver.ca/files/cov/04-",,,,,,,,,,,0.049769937311520324,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1219 49.28064, -123.1224 49.28095)",PBL,PBL,2021
296952,Smithe,Active,Arterial,Arterial,2021,Protected Bike Lanes,2021,Fall 2021,PBL,"PBL-2 way, no prior bikeway to 2021: https://www.google.com/maps/@49.2807413,-123.1220823,3a,75y,114.66h,73.43t/data=!3m7!1e1!3m5!1sxkQYFMoMF-MgxRB50-0OMQ!2e0!5s20220101T000000!7i16384!8i8192 Completed target fall 2021: https://vancouver.ca/files/cov/04-",,,,,,,,,,,0.051880774511976105,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1209 49.27998, -123.1214 49.28031)",PBL,PBL,2021
296954,Blanca,Active,Collector,Collector,2020,Painted Lanes,2020,Jan-Feb 2020,BUF,"PL with buffer, one side of road only, not parking adjascent, *along entire route, no bikeway prior to 2020, constructed in 2020, prior to March, according to sat imagery, further supported by cycling committee minutes from FEB, likely completed in Jan/F",,,,,,,,,,,0.05237610935543132,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2152 49.26345, -123.2152 49.26392)",PL,BUF,2020
296957,Blanca,Active,Collector,Collector,2020,Painted Lanes,2020,Jan-Feb 2020,BUF,"PL with buffer, one side of road only, not parking adjascent, *along entire route, no bikeway prior to 2020, constructed in 2020, prior to March, according to sat imagery, further supported by cycling committee minutes from FEB, likely completed in Jan/F",,,,,,,,,,,0.050280326730105254,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2153 49.2621, -123.2153 49.26255)",PL,BUF,2020
296958,Blanca,Active,Collector,Collector,2020,Painted Lanes,2020,Jan-Feb 2020,BUF,"PL with buffer, one side of road only, not parking adjascent, *along entire route, no bikeway prior to 2020, constructed in 2020, prior to March, according to sat imagery, further supported by cycling committee minutes from FEB, likely completed in Jan/F",,,,,,,,,,,0.05027652851435685,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2153 49.26165, -123.2153 49.2621)",PL,BUF,2020
296961,Blanca,Active,Collector,Collector,2020,Painted Lanes,2020,Jan-Feb 2020,BUF,"PL with buffer, one side of road only, not parking adjascent, *along entire route, no bikeway prior to 2020, constructed in 2020, prior to March, according to sat imagery, further supported by cycling committee minutes from FEB, likely completed in Jan/F",,,,,,,,,,,0.05032558270264698,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2154 49.25893, -123.2154 49.25938)",PL,BUF,2020
296963,Ontario,Active,Residential,Local,1995,Protected Bike Lanes,1995,,LSB,"SSNDL up to 2019: https://www.google.com/maps/@49.2567068,-123.1052184,3a,75y,123.93h,64.15t/data=!3m7!1e1!3m5!1sFqGiqynTfiLLOF2h7-hKSw!2e0!5s20190501T000000!7i16384!8i8192",2021,Summer 2021,PBL,Construction around Summer 2021: https://vancouver.ca/streets-transportation/ontario.aspx?utm_campaign=ontario-greenway&utm_medium=Vanity&utm_source=ontario-greenway_Vanity,,,,,,,0.018113915822678107,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1052 49.25666, -123.1049 49.25665, -123.1049 49.25665)",PBL,PBL,2021
296965,Off Street,Active,Off-street,Off-street,1986,Protected Bike Lanes,,,,,,,,,,,,,,,0.03797503828744708,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0342 49.23922, -123.0337 49.23904, -123.0337 49.23904)",,,
296967,Trafalgar,Active,Residential,Local,2004,Local Street,2004,,LSB,,,,,,,,,,,Local Street,0.011154963412053109,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1647 49.26315, -123.1647 49.26305)",LSB,,
296971,Central,Active,Residential,Local,2015,Protected Bike Lanes,2015,,PBL,**Road didn’t exist prior to 2015,,,,,,,,,,,0.12442365394900412,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1019 49.2719, -123.1003 49.27152)",PBL,PBL,2015
296974,SW Marine Drive,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,16-Oct,PBL,"no bikway infrastructure before install, install consists of PBL1way going westbound, and sharrow going eastbound. No upgrades since: https://www.google.com/maps/@49.2085969,-123.1431254,3a,75y,289.65h,58.91t/data=!3m7!1e1!3m5!1s3ZzNVSFziNrY8mxSalYE6A!2e",,,,,,,,,,,0.030276797342382516,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1429 49.20857, -123.1434 49.20858)",PBL,PBL,2016
296979,Cambie Bridge,Active,Arterial,Arterial,2018,Protected Bike Lanes,2018,18-Jun,PBL,"Protected lane, one side one way: https://www.google.com/maps/@49.2739558,-123.1151042,3a,23.5y,176.53h,88t/data=!3m7!1e1!3m5!1suzqcL5SuzCP_1pfvsuv_9A!2e0!5s20180901T000000!7i16384!8i8192 Shared road (no markings) prior to 2018: https://www.google.com/ma",,,,,,,,,,,0.10204970904899247,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1161 49.27477, -123.1156 49.27445, -123.1155 49.27439, -123.1154 49.27433, -123.1154 49.27428, -123.1153 49.27424, -123.1153 49.27421, -123.1152 49.27416, -123.1152 49.27412, -123.1152 49.27409)",PBL,PBL,2018
296990,Cardero,Active,Residential,Local,2006,Local Street,2006,,LSB,,,,,,,,,,,Local Street,0.02494944229100872,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1347 49.28784, -123.1349 49.28768)",LSB,,
296994,Pacific St,Active,Arterial,Arterial,2003,Protected Bike Lanes,2009,April-Aug 2009,PL,"PL, 1 way, only on south side, likely installed in 2010: https://www.google.com/maps/@49.275566,-123.1304553,3a,75y,119.95h,60.41t/data=!3m7!1e1!3m5!1scePNZmehmmfH-SoOZRqJ8g!2e0!5s20110801T000000!7i13312!8i6656. No infra seen April 2009: https://www.goog",2020,,PBL,"PBL only on one side of road, south side: https://www.google.com/maps/@49.2748372,-123.1289873,3a,90y,162.08h,82.39t/data=!3m6!1e1!3m4!1sWo8kb0nQypD1Dr0iq2OXhA!2e0!7i16384!8i8193, completed around 2020: https://www.google.com/maps/@49.2749591,-123.129202",,,,,,,0.025215839389810715,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1287 49.27453, -123.1289 49.27469)",PBL,PBL,2020
296997,Off Street,Active,Off-street,Off-street,1986,Protected Bike Lanes,,,,,,,,,,,,,,,0.04662249752801859,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0324 49.23848, -123.0324 49.23847, -123.0323 49.23844, -123.0318 49.23826, -123.0318 49.23826)",,,
296999,Cardero,Active,Residential,Local,2006,Local Street,2006,,LSB,,,,,,,,,,,Local Street,0.054932626484374455,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1334 49.28874, -123.1339 49.28839)",LSB,,
297000,Off Street,Active,Off-street,Off-street,2017,Protected Bike Lanes,,,,,,,,,,,,,,,0.053356401153418415,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1525 49.26099, -123.1525 49.26089, -123.1525 49.26051)",,,
297001,Off Street,Active,Off-street,Off-street,2017,Protected Bike Lanes,,,,,,,,,,,,,,,0.1013409543399646,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1523 49.26473, -123.1523 49.26447, -123.1524 49.26408, -123.1524 49.26385, -123.1524 49.26382)",,,
297004,Off Street,Active,Off-street,Off-street,1984,Protected Bike Lanes,,,,,,,,,,,,,,,0.3253210380130179,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1236 49.29784, -123.1234 49.29781, -123.1232 49.29778, -123.1232 49.29778, -123.1231 49.29777, -123.1228 49.29776, -123.1226 49.29778, -123.1224 49.29783, -123.1223 49.29786, -123.1222 49.29795, -123.1221 49.29807, -123.122 49.29816, -123.1219 49.29823, -123.1218 49.29828, -123.1214 49.29844, -123.1212 49.29848, -123.1211 49.2985, -123.1208 49.29848, -123.1207 49.29847, -123.1203 49.29841, -123.1196 49.29831)",,,
297005,Off Street,Active,Off-street,Off-street,1984,Protected Bike Lanes,,,,,,,,,,,,,,,1.546097025821215,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1196 49.29831, -123.1191 49.29824, -123.1186 49.29819, -123.1182 49.29816, -123.118 49.29816, -123.1179 49.29819, -123.1178 49.29824, -123.1177 49.29827, -123.1176 49.29834, -123.1176 49.29834, -123.1174 49.29843, -123.1173 49.2985, -123.1172 49.29862, -123.1171 49.29874, -123.1171 49.29886, -123.1171 49.29886, -123.117 49.29898, -123.117 49.29898, -123.117 49.29908, -123.117 49.29937, -123.1169 49.29951, -123.1169 49.29967, -123.1169 49.29967, -123.1168 49.2998, -123.1167 49.30017, -123.1167 49.30031, -123.1167 49.30031, -123.1167 49.30034, -123.1167 49.30034, -123.1167 49.30034, -123.1167 49.30037, -123.1167 49.30039, -123.1167 49.30041, -123.1167 49.30041, -123.1167 49.30044, -123.1167 49.30047, -123.1168 49.30053, -123.1168 49.30062, -123.1169 49.30068, -123.1169 49.30071, -123.117 49.30072, -123.1172 49.30075, -123.1173 49.30071, -123.1173 49.30069, -123.1174 49.30066, -123.1175 49.30058, -123.1178 49.30029, -123.1179 49.30017, -123.1179 49.30006, -123.1181 49.2999, -123.1184 49.29974, -123.1186 49.29964, -123.1186 49.29963, -123.1187 49.29958, -123.1189 49.29954, -123.119 49.29952, -123.1191 49.2995, -123.1194 49.2995, -123.1196 49.29953, -123.1201 49.29959, -123.1203 49.29962, -123.1204 49.29964, -123.1209 49.29971, -123.1212 49.29975, -123.1214 49.29983, -123.1217 49.29989, -123.1232 49.30049, -123.1241 49.30081, -123.1244 49.30093, -123.1248 49.30117, -123.1252 49.30149, -123.1253 49.30152, -123.1261 49.30226, -123.1262 49.30232, -123.1263 49.30237, -123.1263 49.3024, -123.1264 49.30242, -123.1264 49.30245, -123.1266 49.3025, -123.1268 49.30253, -123.127 49.30252, -123.1272 49.30249, -123.1274 49.30245, -123.1276 49.30243, -123.1279 49.30244, -123.1279 49.30244, -123.128 49.30244, -123.1281 49.30246, -123.1281 49.30246, -123.1282 49.30247, -123.1288 49.30256, -123.1291 49.30263, -123.1295 49.30274, -123.1296 49.30279)",,,
297010,Wales,Active,Residential,Local,2020,Local Street,2020,,LSB,,,,,,,,,,,Local Street,0.018485893287207615,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0516 49.2313, -123.0516 49.23113)",LSB,,
297012,Smithe,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,16-Aug,None,"less than 50% of install was protected, rest was a sharrow: https://www.google.com/maps/@49.2788076,-123.1191004,3a,71.4y,49.22h,44.98t/data=!3m7!1e1!3m5!1sbXEHeNQ5efvu_4pOTHzf5g!2e0!5s20220501T000000!7i16384!8i8193 August 2016: https://www.cbc.ca/news/c",2018,Summer 2018,PBL,"Upgrade in 2018 to 1way curb protected PBL, prior to Aug 2018: https://www.google.com/maps/@49.2770754,-123.1163598,3a,75y,113.58h,65.73t/data=!3m7!1e1!3m5!1sXEKXNlQ9qJAjRWJtEMrAGQ!2e0!5s20190501T000000!7i16384!8i8192 Summer 2018: https://vancouver.cityn",,,,,,,0.04962296562269906,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.118 49.2781, -123.1185 49.27841)",PBL,PBL,2018
297014,W 8th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.13382417358222298,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1646 49.26491, -123.1665 49.26494, -123.1665 49.26494)",LSB,,
297016,W King Edward Av,Active,Residential,Local,2021,Protected Bike Lanes,2021,Jan-June 2021,PBL,"Sat history suggests completed and painted prior to June 2021, no infrastructure Jan 2021. No lanes before 2021, https://www.google.com/maps/@49.2488973,-123.1122696,3a,69.5y,265.6h,84.26t/data=!3m7!1e1!3m5!1scbF8aX_ZAm5YS5sQOLehOQ!2e0!5s20220101T000000!",,,,,,,,,,,0.10742772226033881,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1128 49.24895, -123.1143 49.24897)",PBL,PBL,2021
297017,Cardero,Active,Residential,Local,2006,Local Street,2006,,LSB,,,,,,,,,,,Local Street,0.03442946901052797,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1341 49.28826, -123.1344 49.28804)",LSB,,
297025,Cardero,Active,Residential,Local,2006,Local Street,2006,,LSB,,,,,,,,,,,Local Street,0.020505264664737576,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1339 49.28839, -123.1341 49.28826)",LSB,,
297030,Richards,Active,Residential,Local,2006,Protected Bike Lanes,2006,Pre-2009,PL,"PL one side of road, seen prior to 2009, next upgrade in 2021: https://www.google.com/maps/@49.2826273,-123.1140783,3a,75y,11.7h,66.05t/data=!3m7!1e1!3m5!1svsHS-nd1cbBn--_uiSmnUw!2e0!5s20160501T000000!7i13312!8i6656 .",2021,Fall 2021,PBL,Upgraded to PBL2 in fall 2021: https://vancouver.ca/streets-transportation/richards-street-upgrades.aspx,,,,,,,0.04064018362062815,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1275 49.27373, -123.1279 49.27347)",PBL,PBL,2021
297031,Off Street,Active,Off-street,Off-street,2021,Protected Bike Lanes,,,,,,,,,,,,,,,0.0430226689529106,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0974 49.26838, -123.0978 49.26809)",,,
297032,Off Street,Active,Off-street,Off-street,2021,Protected Bike Lanes,,,,,,,,,,,,,,,0.0483049672253956,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0978 49.26809, -123.0982 49.26776)",,,
297036,W 8th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.08151154393309101,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1798 49.26513, -123.1809 49.26515)",LSB,,
297037,Point Grey Rd,Active,Residential,Local,2014,Protected Bike Lanes,2014,Fall 2014,PBL,"PBL-2 way, no prior bikeway to 2014, Fall 2014 determined previously: https://vancouver.ca/files/cov/Bike-lane-stats-by-month.pdf",,,,,,,,,,,0.16222708540967937,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1875 49.2723, -123.1875 49.2723, -123.1894 49.27161, -123.1894 49.27161)",PBL,PBL,2014
